"Australian Society of Archivists, Annual Conference, Electronic Recordkeeping Session, 9–11 May 1994","Archives and Museum Informatics","","8","2","10.1007/BF02770325","Glenda Acland","1994","http://link.springer.com/article/10.1007/BF02770325","Article"
"Accountability and discipline: A comment on Suchman and Winograd","Computer Supported Cooperative Work (CSCW)","","3","1","10.1007/BF01305840","Philip E. Agre","1994","http://link.springer.com/article/10.1007/BF01305840","Article"
"Notes towards a definition of human-centred computing","AI & SOCIETY","","8","1","10.1007/BF02065178","Chris Boyne","1994","http://link.springer.com/article/10.1007/BF02065178","Article"
"News","Archives and Museum Informatics","","8","1","10.1007/BF02802053","","1994","http://link.springer.com/article/10.1007/BF02802053","Article"
"Security requirements of the TMN X-interface within end-to-end service management of virtual private networks","Towards a Pan-European Telecommunication Service Infrastructure — IS&N '94","","","","10.1007/BFb0013413","S. O'ConnellW. Donnelly","1994","http://link.springer.com/chapter/10.1007/BFb0013413","Chapter"
"Surveillance and protection in IBC management","Towards a Pan-European Telecommunication Service Infrastructure — IS&N '94","","","","10.1007/BFb0013398","Dimitris AndroutsopoulosPer KaijserSocratis KatsikasKåre PresttunDon SalmonPaul Spirakis","1994","http://link.springer.com/chapter/10.1007/BFb0013398","Chapter"
"Security in use and management of VPN — A banking scenario","Towards a Pan-European Telecommunication Service Infrastructure — IS&N '94","","","","10.1007/BFb0013441","Jon ØlnesPål SpillingAndrew Berquist","1994","http://link.springer.com/chapter/10.1007/BFb0013441","Chapter"
"Experiences with CCB-directed projects in the classroom","Software Engineering Education","","","","10.1007/BFb0017621","James PurtiloStan Siegel","1994","http://link.springer.com/chapter/10.1007/BFb0017621","Chapter"
"Specifying pan-European Management systems","Towards a Pan-European Telecommunication Service Infrastructure — IS&N '94","","","","10.1007/BFb0013438","Linda StrickJens Meinköhn","1994","http://link.springer.com/chapter/10.1007/BFb0013438","Chapter"
"Process modelling and development practice","Software Process Technology","","","","10.1007/3-540-57739-4_8","Tom RoddenVal KingJohn HughesIan Sommerville","1994","http://link.springer.com/chapter/10.1007/3-540-57739-4_8","Chapter"
"Management of enterprise-wide systems integration programs","Journal of Systems Integration","","3","3 - 4","10.1007/BF01975514","Kenneth C. Hoffman","1993","http://link.springer.com/article/10.1007/BF01975514","Article"
"Society of American archivists","Archives and Museum Informatics","","7","3","10.1007/BF02770700","","1993","http://link.springer.com/article/10.1007/BF02770700","Article"
"Functional requirements for record keeping systems","Archives and Museum Informatics","","7","2","10.1007/BF02770680","David Bearman","1993","http://link.springer.com/article/10.1007/BF02770680","Article"
"NAGARA","Archives and Museum Informatics","","7","2","10.1007/BF02770685","","1993","http://link.springer.com/article/10.1007/BF02770685","Article"
"Electronically generated records and twentieth century history","Computers and the Humanities","","27","2","10.1007/BF01830300","Ronald W. Zweig","1993","http://link.springer.com/article/10.1007/BF01830300","Article"
"Networking actors and organisations","Computer Supported Cooperative Work","","2","1 - 2","10.1007/BF00749281","Ina Wagner","1993","http://link.springer.com/article/10.1007/BF00749281","Article"
"Coalition for networked information","Archives and Museum Informatics","","7","1","10.1007/BF02901519","","1993","http://link.springer.com/article/10.1007/BF02901519","Article"
"Information technology security standards — An Australian perspective","Advances in Cryptology — AUSCRYPT '92","","","","10.1007/3-540-57220-1_76","John Snare","1993","http://link.springer.com/chapter/10.1007/3-540-57220-1_76","Chapter"
"The industrial take-up of formal methods in safety-critical and other areas: A perspective","FME '93: Industrial-Strength Formal Methods","","","","10.1007/BFb0024646","Jonathan BowenVictoria Stavridou","1993","http://link.springer.com/chapter/10.1007/BFb0024646","Chapter"
"Real time systems: A tutorial","Performance Evaluation of Computer and Communication Systems","","","","10.1007/BFb0013863","Fabio PanzieriRenzo Davoli","1993","http://link.springer.com/chapter/10.1007/BFb0013863","Chapter"
"Who, what, where, when, why and how: Technology assessment in a hospital setting","Medical and Biological Engineering and Computing","","31","1","10.1007/BF02446889","K. Whitmore","1993","http://link.springer.com/article/10.1007/BF02446889","Article"
"Electronic democracy: Cultures, values & norms","Archives and Museum Informatics","","6","4","10.1007/BF02770654","","1992","http://link.springer.com/article/10.1007/BF02770654","Article"
"In-box","Archives and Museum Informatics","","6","4","10.1007/BF02770657","","1992","http://link.springer.com/article/10.1007/BF02770657","Article"
"Constructing the ‘Dossier Représentatif’","Computer Supported Cooperative Work (CSCW)","","1","4","10.1007/BF00754329","Karin SchneiderIna Wagner","1992","http://link.springer.com/article/10.1007/BF00754329","Article"
"Federated databases and systems: Part II — A tutorial on their resource consolidation","The VLDB Journal","","1","2","10.1007/BF01231702","Prof. David K. Hsiao Ph.D.","1992","http://link.springer.com/article/10.1007/BF01231702","Article"
"From ethnographic record to system design","Computer Supported Cooperative Work (CSCW)","","1","3","10.1007/BF00752435","John A. HughesDave RandallDan Shapiro","1992","http://link.springer.com/article/10.1007/BF00752435","Article"
"Federated databases and systems: Part I—A tutorial on their data sharing","The VLDB Journal","","1","1","10.1007/BF01228709","Prof. David K. Hsiao Ph.D.","1992","http://link.springer.com/article/10.1007/BF01228709","Article"
"Conference reports","Archives and Museum Informatics","","6","2","10.1007/BF02770346","","1992","http://link.springer.com/article/10.1007/BF02770346","Article"
"Cooperation in aircraft design","Research in Engineering Design","","4","2","10.1007/BF01580149","Alan H. BondRichard J. Ricci","1992","http://link.springer.com/article/10.1007/BF01580149","Article"
"Developing Complex Software for Critical Systems","Information als Produktionsfaktor","","","","10.1007/978-3-642-77810-0_9","Peter G. Neumann","1992","http://link.springer.com/chapter/10.1007/978-3-642-77810-0_9","Chapter"
"Engineering principles and software engineering","Software Engineering Education","","","","10.1007/3-540-55963-9_68","Alfs T. Berztiss","1992","http://link.springer.com/chapter/10.1007/3-540-55963-9_68","Chapter"
"Software Engineering Education in the 1990s — The way forward","Software Engineering Education","","","","10.1007/3-540-55963-9_37","Douglas D. Grant","1992","http://link.springer.com/chapter/10.1007/3-540-55963-9_37","Chapter"
"Everything you need to know about technology","Publishing Research Quarterly","","7","4","10.1007/BF02678328","Czeslaw Jan Grycz","1991","http://link.springer.com/article/10.1007/BF02678328","Article"
"“Archives & Europe without boundaries”, October 1991, Maastricht, the Netherlands","Archives and Museum Informatics","","5","3","10.1007/BF02771121","","1991","http://link.springer.com/article/10.1007/BF02771121","Article"
"News","Archives and Museum Informatics","","5","2","10.1007/BF02860115","","1991","http://link.springer.com/article/10.1007/BF02860115","Article"
"News section","AI & SOCIETY","","5","2","10.1007/BF01891724","","1991","http://link.springer.com/article/10.1007/BF01891724","Article"
"Medium size project model: Variations on a theme","Software Engineering Education","","","","10.1007/BFb0024282","Peter J. Knoke","1991","http://link.springer.com/chapter/10.1007/BFb0024282","Chapter"
"Sulphur Dioxide Monitoring and Reporting","Informatik für den Umweltschutz / Computer Science for Environmental Protection","","","","10.1007/978-3-642-77164-4_47","Glenn CrouchJim Riddle","1991","http://link.springer.com/chapter/10.1007/978-3-642-77164-4_47","Chapter"
"Unraveling Work Organizations","Software für die Arbeit von morgen","","","","10.1007/978-3-642-76345-8_19","Kjeld SchmidtJens Rasmussen","1991","http://link.springer.com/chapter/10.1007/978-3-642-76345-8_19","Chapter"
"News","Archives and Museum Informatics","","4","3","10.1007/BF02795589","","1990","http://link.springer.com/article/10.1007/BF02795589","Article"
"In box","Archives and Museum Informatics","","4","3","10.1007/BF02795587","","1990","http://link.springer.com/article/10.1007/BF02795587","Article"
"Conferences","Archives and Museum Informatics","","4","1","10.1007/BF02770069","Margaret HedstromDavid Bearman","1990","http://link.springer.com/article/10.1007/BF02770069","Article"
"Technical Security: The Starting Point","Advances in Cryptology — EUROCRYPT ’89","","","","10.1007/3-540-46885-4_26","Jan Van Auseloos","1990","http://link.springer.com/chapter/10.1007/3-540-46885-4_26","Chapter"
"Online Cash Checks","Advances in Cryptology — EUROCRYPT ’89","","","","10.1007/3-540-46885-4_30","David Chaum","1990","http://link.springer.com/chapter/10.1007/3-540-46885-4_30","Chapter"
"Showing credentials without identification transferring signatures between unconditionally unlinkable pseudonyms","Advances in Cryptology — AUSCRYPT '90","","","","10.1007/BFb0030366","David Chaum","1990","http://link.springer.com/chapter/10.1007/BFb0030366","Chapter"
"Campus-Wide Information Systems: A University Interpretation of the Concepts of Information Management","Informationsmanagement in Wissenschaft und Forschung / Information Management in Science and Research","","","","10.1007/978-3-322-91097-4_4","Lynne Brindley","1990","http://link.springer.com/chapter/10.1007/978-3-322-91097-4_4","Chapter"
"Publications","Archives and Museum Informatics","","3","4","10.1007/BF02875924","","1989","http://link.springer.com/article/10.1007/BF02875924","Article"
"News section","AI & SOCIETY","","4","4","10.1007/BF01894036","","1989","http://link.springer.com/article/10.1007/BF01894036","Article"
"Conferences","Archives and Museum Informatics","","3","3","10.1007/BF02874196","","1989","http://link.springer.com/article/10.1007/BF02874196","Article"
"The evolution of libel laws: Complexity and inconsistency","Book Research Quarterly","","5","1","10.1007/BF02683793","Richard Labunski","1989","http://link.springer.com/article/10.1007/BF02683793","Article"
"User-model interaction in decision support systems for risk management","Annals of Operations Research","","16","1","10.1007/BF02283744","Detlof von Winterfeldt","1988","http://link.springer.com/article/10.1007/BF02283744","Article"
"Beyond plagiarism: Ethical misconduct in scientific and technical publishing","Book Research Quarterly","","4","4","10.1007/BF02683774","Marcel Chotkowski LaFollette","1988","http://link.springer.com/article/10.1007/BF02683774","Article"
"Dimensions of research planning: Comparative study of research units in six countries","Scientometrics","","14","5 - 6","10.1007/BF02017098","P. S. NagpaulV. S. R. Krishnaiah","1988","http://link.springer.com/article/10.1007/BF02017098","Article"
"Applications","Modern Cryptology","","","","10.1007/BFb0040279","","1988","http://link.springer.com/chapter/10.1007/BFb0040279","Chapter"
"Revised graduate Software Engineering curriculum at Monmouth College","Software Engineering Education","","","","10.1007/BFb0043591","Serafino AmorosoRichard KuntzThomas WheelerBud Graff","1988","http://link.springer.com/chapter/10.1007/BFb0043591","Chapter"
"Book review","Computers and the Humanities","","21","3","10.1007/BF02252795","Christopher S. Peebles","1987","http://link.springer.com/article/10.1007/BF02252795","Article"
"Capturing rich context","Archival Informatics Newsletter","","1","2","10.1007/BF02873879","David Bearman","1987","http://link.springer.com/article/10.1007/BF02873879","Article"
"Development of a Prototype Computer-Based Testing and Assessment System","Computer-Based Instruction in Military Environments","","","","10.1007/978-1-4613-0915-4_10","E. J. AnastasioR. Serotkin-Getty","1987","http://link.springer.com/chapter/10.1007/978-1-4613-0915-4_10","Chapter"
"Evaluating New Technology: Formative Evaluation of Intelligent Computer Assisted Instruction","Computer-Based Instruction in Military Environments","","","","10.1007/978-1-4613-0915-4_12","E. L. Baker","1987","http://link.springer.com/chapter/10.1007/978-1-4613-0915-4_12","Chapter"
"From art to corporation: Harry N. Abrams, inc., and the cultural effects of merger","Book Research Quarterly","","1","4","10.1007/BF02683581","Linda E. ConnorsSara Lynn HenryJonathan W. Reader","1985","http://link.springer.com/article/10.1007/BF02683581","Article"
"Acquisition — environment","Distributed Systems","","","","10.1007/3-540-15216-4_13","","1985","http://link.springer.com/chapter/10.1007/3-540-15216-4_13","Chapter"
